,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
543,47.6,44.0,41.0,0.25,21.527016160000016,32.55555555555555,3546.0,13.900000000000002,74.0,3.0,6.28,36.0,4.6,166.23178499999904,8342559.0,11.5,11.4,0.0,4.7
544,85.0,82.0,2.0,9.526666666666666,0.0,97.0,9.0,63.8,2.0,96.0,7.858888888888888,96.0,0.10000000000000009,13653.2264,17762681.0,0.7999999999999998,0.7999999999999998,0.845,16.3
545,83.0,83.0,2.0,7.16,2352.9995910000002,95.0,0.0,63.1,2.0,95.0,7.79,95.0,0.10000000000000009,14817.37778,17613798.0,0.7999999999999998,0.7999999999999998,0.841,16.2
546,81.0,84.0,2.0,7.2,2442.222054,9.0,0.0,62.5,2.0,9.0,7.53,91.0,0.10000000000000009,15941.397219999999,17462982.0,0.7999999999999998,0.7999999999999998,0.831,15.6
547,79.9,84.0,2.0,6.76,2260.777642,9.0,0.0,61.8,2.0,9.0,7.24,9.0,0.10000000000000009,15431.9293,1739746.0,0.7999999999999998,0.7999999999999998,0.826,15.5
548,79.8,86.0,2.0,7.26,211.61429299999998,94.0,6.0,61.2,2.0,93.0,7.0,94.0,0.10000000000000009,1475.6924199999994,17153357.0,0.7999999999999998,0.7999999999999998,0.82,15.4
549,79.1,89.0,2.0,7.93,177.49251430000004,92.0,0.0,6.600000000000001,2.0,92.0,6.97,92.0,0.10000000000000009,1286.1776399999999,16993354.0,0.7999999999999998,0.9000000000000004,0.815,15.2
550,79.3,91.0,2.0,7.67,181.52592300000003,94.0,1.0,59.9,2.0,94.0,7.39,94.0,0.10000000000000009,1243.3282399999998,16829442.0,0.7999999999999998,0.9000000000000004,0.816,15.3
551,79.6,88.0,2.0,7.31,241.55333810000002,95.0,0.0,59.3,2.0,95.0,6.87,95.0,0.10000000000000009,1781.3667999999998,16661942.0,0.8999999999999999,0.9000000000000004,0.804,15.2
552,78.9,9.0,2.0,7.39,209.48758750000002,92.0,0.0,58.7,2.0,95.0,6.35,96.0,0.10000000000000009,1526.8774599999997,16491687.0,0.8999999999999999,0.9000000000000004,0.797,14.8
553,78.9,91.0,2.0,7.33,1275.689625,95.0,0.0,58.1,2.0,94.0,6.18,94.0,0.10000000000000009,9484.681227,16319792.0,0.8999999999999999,0.9000000000000004,0.7959999999999999,14.9
554,78.4,93.0,2.0,7.57,954.9644887000001,72.11111111111111,0.0,57.4,2.0,92.0,6.69,91.0,0.10000000000000009,7615.3468,1614764.0,0.8999999999999999,0.9999999999999996,0.79,14.6
555,78.0,97.0,2.0,6.32,78.78564877999997,92.88888888888889,0.0,56.8,2.0,94.0,6.93,93.0,0.10000000000000009,621.8283250000004,15973778.0,0.8999999999999999,0.9999999999999996,0.7809999999999999,14.3
556,77.9,1.0,2.0,6.37,584.0993429,91.33333333333333,1.0,56.1,2.0,96.0,7.34,96.0,0.10000000000000009,4787.699532,15799542.0,1.0,0.9999999999999996,0.775,14.0
557,77.8,11.0,2.0,6.06,675.7808443,97.22222222222223,0.0,55.4,3.0,97.0,6.48,97.0,0.10000000000000009,4463.545867,15623635.0,1.0,0.9999999999999996,0.768,13.9
558,77.3,16.0,2.0,6.1,687.5116825,96.66666666666667,0.0,54.7,3.0,96.0,6.51,97.0,0.10000000000000009,4595.666327,15444969.0,1.0,0.9999999999999996,0.7609999999999999,13.7
559,77.3,13.0,2.0,6.24,74.14842945999999,93.55555555555556,0.0,54.0,3.0,91.0,6.4,91.0,0.10000000000000009,511.36847899999975,15262754.0,1.1,1.1,0.755,13.5
560,76.1,85.0,157.00000000000003,4.685555555555555,0.0,99.0,42361.0,32.9,183.0,99.0,4.772222222222222,99.0,0.10000000000000009,869.2119380000004,137122.0,3.6,2.9,0.7340000000000001,13.5
561,75.8,86.0,171.0,5.78,109.87439029999996,99.0,52628.0,31.9,198.0,99.0,5.55,99.0,0.10000000000000009,7683.5238,136427.0,3.7,3.0,0.723,13.1
562,75.6,88.0,185.0,5.79,9.955532031999951,99.0,26883.0,3.8999999999999986,216.0,99.0,5.39,99.0,0.10000000000000009,777.7759399999995,135738.0,3.8,3.2,0.713,12.7
563,75.4,89.0,201.0,5.74,94.43445659999998,99.0,6183.0,3.0,233.0,99.0,5.26,99.0,0.10000000000000009,6337.882993,135695.0,3.9,3.3,0.703,12.4
564,75.2,91.0,215.0,5.63,91.26749779,99.0,9943.0,29.0,251.0,99.0,5.3,99.0,0.10000000000000009,5633.79616,134413.0,4.1,3.5,0.7,12.8
565,75.0,92.0,231.0,5.75,5.660754838999992,99.0,38159.0,28.1,267.99999999999994,99.0,4.89,99.0,0.10000000000000009,456.51248699999996,133775.0,4.2,3.6,0.691,12.5
566,74.9,93.0,248.0,4.88,50.28348922999999,99.0,52461.0,27.3,288.0,99.0,5.8,99.0,0.10000000000000009,3838.4342920000004,133126.0,4.4,3.8,0.682,12.2
567,74.5,97.0,266.0,4.27,39.22509728,95.0,131441.0,26.5,308.0,99.0,4.59,97.0,0.10000000000000009,3471.2475470000004,1324655.0,4.5,4.0,0.672,11.9
568,74.4,96.0,285.0,3.88,312.6624819,92.0,109022.99999999999,25.699999999999996,332.0,94.0,4.32,93.0,0.10000000000000009,2695.366223,1317885.0,4.7,4.1,0.659,11.4
569,74.2,98.0,307.0,3.28,29.74342979000005,91.0,99602.0,24.9,360.0,94.0,4.52,93.0,0.10000000000000009,299.22967600000084,13112.0,4.8,4.3,0.6459999999999999,11.0
570,73.9,99.0,332.0,2.92,171.65960259999997,84.0,124219.0,24.1,392.0,87.0,4.66,87.0,0.10000000000000009,1753.4178000000002,13372.0,5.0,4.4,0.634,10.6
571,73.5,11.0,360.0,3.04,1.5866846200000282,79.0,70549.0,23.4,427.0,87.0,4.72,87.0,0.10000000000000009,158.66846199999873,129675.0,5.1,4.6,0.622,10.2
572,73.1,13.0,391.0,2.96,122.93653489999997,75.0,71879.0,22.6,467.0,87.0,4.82,86.0,0.10000000000000009,1288.6429239999998,12884.0,5.3,4.7,0.61,9.9
573,72.7,16.0,422.0,2.91,106.35903580000002,7.0,58341.0,21.9,511.0,86.0,4.79,86.0,0.10000000000000009,1148.5856999999996,1284.0,5.5,4.9,0.6,9.7
574,72.2,11.0,457.0,2.84,14.23064495999995,65.0,88962.0,21.2,558.0,86.0,4.56,86.0,0.10000000000000009,153.18239999999878,127185.0,5.7,5.0,0.5920000000000001,9.6
575,71.7,115.0,490.0,3.06,17.460573690000047,6.0,71093.0,2.5,608.0,86.0,4.6,85.0,0.10000000000000009,959.3721809999997,1262645.0,5.9,5.1,0.583,9.5
576,74.8,143.0,10.0,7.316666666666666,0.0,91.0,1.0,57.9,12.0,91.0,6.605555555555556,91.0,0.10000000000000009,644.5255559999996,48228697.0,2.1,1.9,0.7240000000000001,13.6
577,74.6,144.0,11.0,4.38,1435.487755,9.0,0.0,57.2,12.0,9.0,7.2,9.0,0.10000000000000009,7913.383432,47791911.0,2.1,1.9,0.72,13.6
578,74.4,145.0,11.0,4.41,15.162554819999968,91.0,1.0,56.4,13.0,91.0,6.84,91.0,0.10000000000000009,83.58629999999903,47342981.0,2.1,1.9,0.7120000000000001,13.3
579,74.3,143.0,11.0,4.44,1487.896562,92.0,1.0,55.7,13.0,91.0,6.93,91.0,0.10000000000000009,7884.984429000001,46881475.0,2.1,1.9,0.7070000000000001,13.2
580,74.2,144.0,12.0,4.37,184.30736179999997,85.0,6.0,55.0,14.0,85.0,6.64,85.0,0.10000000000000009,7227.73968,4646646.000000001,2.2,2.0,0.7,13.0
581,73.6,15.0,12.0,4.28,113.24363459999995,88.0,0.0,54.2,14.999999999999996,88.0,6.76,88.0,0.10000000000000009,625.6554400000005,4591897.0,2.2,2.0,0.695,12.8
582,73.6,15.0,13.0,4.34,941.6464045,92.0,0.0,53.5,14.999999999999996,92.0,7.1,92.0,0.10000000000000009,5148.4221130000005,45416181.0,2.2,2.0,0.691,12.4
583,73.5,146.0,14.0,4.45,978.0704099999999,92.0,0.0,52.8,16.0,92.0,6.62,92.0,0.10000000000000009,5433.7245,4491544.0,2.3,2.0,0.6829999999999999,12.2
584,73.5,144.0,14.0,4.66,780.5946749,93.0,0.0,52.0,17.0,93.0,6.25,93.0,0.10000000000000009,4674.21961,44374572.0,2.3,2.1,0.675,11.9
585,73.1,147.0,15.0,4.53,62.43710773999999,93.0,0.0,51.3,17.0,94.0,6.11,93.0,0.10000000000000009,379.78776000000016,43835722.0,2.3,2.1,0.669,11.5
586,73.1,144.0,15.0,4.38,531.9808176,93.0,0.0,5.5,18.000000000000004,93.0,5.82,93.0,0.10000000000000009,3386.2559999999994,43285634.0,2.4,2.1,0.6579999999999999,11.1
587,72.8,148.0,16.0,4.26,42.17956417999994,89.0,0.0,49.8,19.0,89.0,5.37,89.0,0.10000000000000009,274.24944199999936,42724163.0,2.4,2.2,0.6579999999999999,11.3
588,72.4,15.0,16.0,4.25,417.8038898,92.0,0.0,49.0,19.0,92.0,5.92,92.0,0.10000000000000009,2246.2574719999993,42152151.0,2.5,2.2,0.659,11.6
589,71.8,163.0,17.0,4.45,393.8773633,78.0,139.0,48.2,20.0,83.0,5.67,81.0,0.10000000000000009,2355.7258569999995,41572491.0,2.5,2.3,0.6559999999999999,11.5
590,71.5,165.0,17.0,4.43,404.4205858,8.0,3.0,47.5,21.0,83.0,5.96,8.0,0.10000000000000009,2395.8565510000008,498899.0,2.5,2.3,0.653,11.4
591,71.4,167.0,18.0,4.66,477.13418139999993,78.0,1.0,46.7,21.0,82.0,5.91,79.0,0.10000000000000009,2472.1978309999995,443958.0,2.6,2.3,0.65,11.3
592,63.5,227.0,1.0,3.2655555555555553,0.0,91.0,0.0,24.2,2.0,92.0,5.622222222222222,91.0,0.8,727.6463868000001,777424.0,6.7,6.5,0.498,11.1
593,63.2,23.0,1.0,0.009999999999999787,73.86584921999997,88.0,0.0,23.7,2.0,87.0,6.75,87.0,0.8,852.9543789999998,759385.0,6.8,6.6,0.49700000000000005,11.1
594,62.9,233.0,1.0,0.009999999999999787,61.57443583999998,88.0,0.0,23.2,2.0,85.0,6.51,87.0,0.8,834.3419489999997,7415.0,6.8,6.6,0.49,10.9
595,62.5,237.0,2.0,0.009999999999999787,78.39008571,89.0,1.0,22.6,2.0,85.0,7.11,86.0,0.8,788.6326529999997,723868.0,6.9,6.7,0.484,10.8
596,62.2,241.0,2.0,0.1200000000000001,59.659649700000045,83.0,3.0,22.1,2.0,85.0,6.1,83.0,0.19999999999999996,829.7586885000001,76569.0,7.0,6.8,0.479,10.6
597,61.8,246.0,2.0,0.15000000000000036,47.30421873,74.0,0.0,21.6,2.0,82.0,5.82,74.0,0.10000000000000009,769.1742882999997,689692.0,7.1,6.9,0.47600000000000003,10.5
598,61.3,251.0,2.0,0.16999999999999993,56.98952473999998,83.0,1.0,21.1,2.0,84.0,3.82,83.0,0.10000000000000009,778.5454198999996,673252.0,7.2,7.0,0.465,10.3
599,61.0,255.0,2.0,0.1200000000000001,93.36788979000005,81.0,0.0,2.6000000000000014,2.0,81.0,5.13,81.0,0.10000000000000009,795.9751900000001,657229.0,7.2,7.1,0.461,10.2
600,66.0,259.0,2.0,0.16000000000000014,9.087638193999965,75.0,0.0,2.1000000000000014,2.0,75.0,4.93,75.0,0.10000000000000009,72.75931299999957,64162.0,7.3,7.2,0.45899999999999996,10.0
601,63.0,262.0,2.0,0.25,77.0283958,69.0,85.0,19.6,2.0,69.0,4.57,69.0,0.10000000000000009,648.38717,626425.0,7.4,7.3,0.451,9.9
602,60.0,266.0,2.0,0.2400000000000002,69.96754350000003,68.0,912.0,19.2,2.0,67.0,4.32,68.0,0.10000000000000009,621.93372,611627.0,7.5,7.4,0.434,9.7
603,59.8,269.0,2.0,0.27000000000000046,7.212110766000023,77.0,0.0,18.8,2.0,73.0,3.96,76.0,0.10000000000000009,616.4197236,597228.0,7.5,7.5,0.0,9.5
604,59.6,271.0,2.0,0.2599999999999998,45.09010835000004,28.0,0.0,18.4,2.0,8.0,3.65,8.0,0.10000000000000009,544.5665259999996,583211.0,7.6,7.6,0.0,9.2
605,59.5,271.0,2.0,0.08000000000000007,29.418974950000006,92.88888888888889,0.0,17.999999999999996,2.0,98.0,3.39,89.0,0.10000000000000009,433.26914510000006,569479.0,7.7,7.7,0.0,8.8
606,59.5,272.0,1.0,0.08000000000000007,19.717410429999973,17.888888888888893,0.0,17.599999999999998,2.0,7.0,2.86,7.0,0.10000000000000009,395.9319362999995,555888.0,7.8,7.8,0.0,8.5
607,59.5,272.0,1.0,0.08999999999999986,35.02948623999998,14.111111111111114,0.0,17.3,2.0,7.0,3.56,7.0,0.10000000000000009,375.85285660000045,542357.0,7.9,7.9,0.0,8.2
608,64.7,267.0,7.0,2.5855555555555556,0.0,8.0,1359.0,27.4,10.0,8.0,4.333333333333333,8.0,2.8,876.7259329888893,3073166.555555556,7.5,7.1,0.59,11.1
609,64.2,275.0,7.0,0.009999999999999787,0.0,9.0,71.0,26.800000000000004,10.0,9.0,5.15,9.0,3.0,554.6142542888892,3117973.111111114,7.6,7.3,0.581,11.1
610,63.9,274.0,7.0,0.009999999999999787,0.0,85.0,124.0,26.2,10.0,85.0,5.9,85.0,3.0,1319.8556821555549,9609642.333333334,7.7,7.4,0.5760000000000001,11.1
611,63.7,273.0,7.0,0.009999999999999787,0.0,62.0,260.0,25.6,10.0,61.0,3.98,85.0,3.3,543.0564764444443,7193881.0,7.9,7.5,0.557,10.2
612,62.9,285.0,7.0,3.82,0.0,7.0,315.0,25.0,10.0,69.0,2.79,82.0,3.5,307.8238901222221,3270536.555555556,8.0,7.6,0.5579999999999999,10.7
613,62.0,298.0,7.0,3.53,0.0,74.0,4.0,24.5,10.0,72.0,2.29,74.0,3.8,544.2993657555553,9624459.666666668,8.1,7.7,0.5479999999999999,10.5
614,68.0,314.0,7.0,3.47,0.0,75.0,1.0,23.9,11.0,76.0,2.27,78.0,4.0,529.036663533333,10233196.222222224,8.3,7.9,0.545,10.3
615,59.4,338.0,8.0,2.58,0.0,73.0,2.0,23.300000000000004,11.0,77.0,2.8999999999999995,79.0,4.3,577.0600138666668,8226980.444444445,8.4,8.0,0.527,10.0
616,58.2,354.0,8.0,2.75,0.0,64.0,84.0,22.8,11.0,71.0,2.54,72.0,5.0,215.39002731111214,4443722.444444445,8.5,8.2,0.517,9.8
617,56.9,368.0,8.0,2.25,0.0,70.33333333333333,126.0,22.3,12.0,73.0,2.37,73.0,5.5,239.18445552222238,9057261.777777778,8.7,8.3,0.507,9.6
618,55.3,394.0,8.0,2.03,0.0,52.11111111111111,146.0,21.7,13.0,62.0,2.42,62.0,5.9,180.32560999999896,3932395.555555556,8.8,8.5,0.496,9.4
619,54.1,48.0,9.0,2.58,0.0,70.55555555555556,3524.0,21.2,13.0,67.0,2.56,67.0,6.3,445.558141933333,1634434.777777778,9.0,8.6,0.49700000000000005,9.2
620,53.2,417.0,9.0,2.45,0.0,13.333333333333329,3712.0,2.700000000000003,14.0,5.0,2.61,5.0,6.8,490.33251887777624,3897700.0,9.1,8.8,0.49200000000000005,9.4
621,52.6,424.0,9.0,2.55,0.0,43.22222222222222,2788.0,2.299999999999997,14.0,41.0,2.45,41.0,7.200000000000001,2227.484493944444,2775386.555555554,9.3,8.9,0.488,9.5
622,52.7,419.0,9.0,2.3,0.0,40.666666666666664,2152.0,19.8,14.0,32.0,2.44,31.0,7.6,461.3239578555549,4213114.666666666,9.4,9.0,0.48700000000000004,9.7
623,52.9,416.0,9.0,2.26,0.0,40.666666666666664,1678.0,19.3,14.0,31.0,2.13,33.0,7.8,507.96884498888903,4650597.777777778,9.5,9.2,0.48700000000000004,9.8
624,72.55555555555556,41.0,3.552713678800501e-15,0.009999999999999787,0.0,98.0,0.0,82.79999999999998,0.0,98.0,3.58,98.0,0.10000000000000009,16340.070708222222,7885750.000000001,0.09999999999999876,0.09999999999999964,0.6872222222222222,12.799999999999999
625,79.6,95.0,1.0,10.262222222222222,0.0,92.0,0.0,6.5000000000000036,1.0,92.0,8.116666666666667,92.0,0.10000000000000009,1146.3627299999998,487852.0,1.7000000000000002,1.7000000000000002,0.775,14.2
626,79.5,96.0,1.0,3.45,384.51291380000004,91.0,1.0,59.5,1.0,91.0,9.31,91.0,0.10000000000000009,1647.4417899999999,4757575.0,1.7000000000000002,1.7000000000000002,0.768,13.9
627,79.4,96.0,1.0,3.42,386.13791230000004,94.0,0.0,58.5,1.0,95.0,9.47,95.0,0.10000000000000009,1569.6663100000005,47641.0,1.7000000000000002,1.7000000000000002,0.762,13.7
628,79.2,97.0,1.0,3.34,2568.237059,91.0,0.0,57.5,1.0,9.0,9.56,91.0,0.10000000000000009,9985.36959,4654122.0,1.7999999999999994,1.7000000000000002,0.758,13.6
629,79.0,98.0,1.0,3.41,2429.854745,84.0,0.0,56.5,1.0,82.0,9.73,85.0,0.10000000000000009,9186.59639,46474.0,1.7999999999999994,1.7000000000000002,0.752,13.4
630,78.1,16.0,1.0,3.58,2377.010299,89.0,0.0,55.5,1.0,93.0,9.66,88.0,0.10000000000000009,8199.414621,454528.0,1.7999999999999994,1.7999999999999998,0.7490000000000001,13.3
631,79.2,96.0,1.0,4.07,24.88720368999998,87.0,0.0,54.4,1.0,8.0,9.69,86.0,0.10000000000000009,689.3962240000001,4488263.0,1.9,1.7999999999999998,0.747,13.1
632,78.9,99.0,1.0,4.22,1859.0956210000002,89.0,0.0,53.4,1.0,89.0,9.1,9.0,0.10000000000000009,6911.136136,442958.0,1.9,1.7999999999999998,0.74,12.9
633,78.9,93.0,1.0,4.2,150.8891479,89.0,0.0,52.4,1.0,89.0,8.37,89.0,0.10000000000000009,612.6234180000001,4369469.000000001,1.9,1.9,0.7340000000000001,12.8
634,78.0,16.0,1.0,4.15,1185.412346,88.0,0.0,51.4,1.0,89.0,7.82,89.0,0.10000000000000009,5245.187372,438794.0,2.0,1.9,0.727,12.6
635,78.6,97.0,1.0,4.1,1002.8332730000001,9.0,1.0,5.299999999999997,1.0,91.0,7.74,91.0,0.10000000000000009,4697.11135,4247841.0,2.0,2.0,0.723,12.4
636,77.7,12.0,1.0,4.09,1043.10795,89.0,0.0,49.3,1.0,9.0,7.8,9.0,0.10000000000000009,4425.57467,418738.0,2.1,2.0,0.7190000000000001,12.2
637,78.0,1.0,1.0,4.04,1070.2689990000001,86.0,1.0,48.3,1.0,88.0,8.45,88.0,0.10000000000000009,4167.71417,4125971.0,2.2,2.1,0.715,12.1
638,78.3,99.0,1.0,4.17,112.94937449999998,94.0,0.0,47.3,1.0,94.0,8.23,94.0,0.10000000000000009,462.1496500000003,46324.0,2.2,2.2,0.7120000000000001,11.9
639,77.5,1.0,1.0,4.29,868.3713593,8.0,0.0,46.4,1.0,92.0,7.25,91.0,0.10000000000000009,3981.52847,3996798.0,2.3,2.2,0.708,11.7
640,77.6,98.0,1.0,4.34,94.17819457999997,89.0,0.0,45.4,1.0,8.0,7.12,88.0,0.10000000000000009,388.3636889999998,3925443.0,2.4,2.3,0.7020000000000001,11.6
641,78.0,95.0,3.552713678800501e-15,11.33111111111111,0.0,94.0,206.0,63.7,0.0,94.0,7.8533333333333335,94.0,0.10000000000000009,11579.6674,42364.0,1.5000000000000004,1.4,0.823,15.3
642,77.8,97.0,3.552713678800501e-15,12.14,1884.0988109999998,95.0,0.0,63.1,0.0,95.0,7.8,95.0,0.10000000000000009,13467.46827,4238389.0,1.5000000000000004,1.5,0.82,15.1
643,77.7,97.0,3.552713678800501e-15,12.39,1899.1073850000002,96.0,0.0,62.5,0.0,96.0,7.83,96.0,0.10000000000000009,13574.749,4255689.0,1.5000000000000004,1.5,0.8170000000000001,14.9
644,77.1,14.0,3.552713678800501e-15,11.49,1851.7132620000002,98.0,2.0,61.9,0.0,96.0,7.8,96.0,0.10000000000000009,13235.977570000001,4267558.0,1.5000000000000004,1.5,0.815,14.6
645,77.0,14.0,3.552713678800501e-15,12.19,1913.3566420000002,97.0,12.0,61.3,0.0,96.0,7.8,96.0,0.10000000000000009,14539.18421,428622.0,1.5999999999999996,1.5,0.8079999999999999,14.5
646,76.6,16.0,3.552713678800501e-15,12.1,206.8868182,97.0,7.0,6.600000000000001,0.0,97.0,8.25,97.0,0.10000000000000009,1355.74586,4417781.0,1.5999999999999996,1.6,0.8029999999999999,14.2
647,76.3,19.0,3.552713678800501e-15,12.21,2160.3801989999997,97.0,2.0,6.0,0.0,96.0,8.18,96.0,0.10000000000000009,14157.14416,442978.0,1.7000000000000002,1.6,0.8029999999999999,14.2
648,76.0,116.0,3.552713678800501e-15,12.06,2425.403891,97.0,51.0,59.4,0.0,96.0,7.7,96.0,0.10000000000000009,15893.8656,443458.0,1.7000000000000002,1.7000000000000002,0.8,14.3
649,75.8,114.0,3.552713678800501e-15,12.56,2019.8127789999999,95.0,0.0,58.7,0.0,96.0,7.44,96.0,0.10000000000000009,13546.698719999999,4436.0,1.7999999999999994,1.7000000000000002,0.7929999999999999,14.3
650,75.9,113.0,3.552713678800501e-15,11.83,1555.6519859999999,93.88888888888889,1.0,58.1,0.0,96.0,6.95,96.0,0.10000000000000009,11363.41845,444.0,1.7999999999999994,1.7999999999999998,0.7829999999999999,13.9
651,75.2,116.0,3.552713678800501e-15,11.59,167.23198990000003,96.55555555555556,2.0,57.5,0.0,96.0,6.89,96.0,0.10000000000000009,1224.2459,4442.0,1.7999999999999994,1.7999999999999998,0.777,13.6
652,75.4,114.0,3.552713678800501e-15,13.11,1116.396502,95.22222222222223,54.0,56.9,0.0,96.0,6.56,96.0,0.10000000000000009,9365.742468,4439.0,1.9,1.9,0.7709999999999999,13.3
653,74.7,122.0,3.552713678800501e-15,13.780000000000001,93.67706503,94.0,19.0,56.3,0.0,95.0,6.35,94.0,0.10000000000000009,785.8814179999999,444.0,1.9,1.9,0.765,12.9
654,74.8,124.0,3.552713678800501e-15,13.39,11.636151390000009,95.11111111111111,6.0,55.8,0.0,95.0,6.19,95.0,0.10000000000000009,653.7163700000001,444.0,2.0,2.0,0.759,12.6
655,74.9,126.0,3.552713678800501e-15,13.150000000000002,650.9567981,95.0,8.0,55.2,0.0,94.0,7.16,94.0,0.10000000000000009,5245.421418999999,444.0,2.0,2.0,0.7490000000000001,12.3
656,74.7,127.0,3.552713678800501e-15,12.73,649.3909871000001,93.66666666666667,9.0,54.7,0.0,94.0,7.66,93.0,0.10000000000000009,4919.62869,4426.0,2.1,2.1,0.7390000000000001,12.2
657,79.1,92.0,1.0,7.5455555555555565,0.0,99.0,0.0,61.4,1.0,99.0,6.6433333333333335,99.0,0.10000000000000009,762.2612179999996,11289641.888888888,3.5,3.3,0.773,13.9
658,79.0,93.0,1.0,4.37,13.669101899999987,97.0,0.0,6.699999999999999,1.0,99.0,11.6,99.0,0.10000000000000009,75.51990000000023,2986934.11111111,3.4,3.3,0.772,14.0
659,78.7,96.0,1.0,4.18,95.67571176000001,96.0,0.0,59.9,1.0,99.0,9.48,99.0,0.10000000000000009,676.15344,10160401.11111111,3.4,3.3,0.773,14.7
660,78.7,96.0,1.0,4.16,742.1961992,96.0,0.0,59.2,1.0,98.0,8.59,99.0,0.10000000000000009,6425.941119,5820147.666666667,3.4,3.2,0.778,15.7
661,78.8,92.0,1.0,4.14,102.06457840000007,96.0,0.0,58.4,1.0,99.0,1.5999999999999996,97.0,0.10000000000000009,675.92436,6429577.555555556,3.4,3.2,0.78,16.5
662,78.0,98.0,1.0,4.13,787.2808163,96.0,0.0,57.7,1.0,99.0,1.1899999999999995,96.0,0.10000000000000009,5676.14143,11449048.444444444,3.4,3.2,0.784,17.6
663,78.1,11.0,1.0,4.01,818.8771016,96.0,0.0,56.9,1.0,99.0,11.78,96.0,0.10000000000000009,5484.7763,14935174.666666666,3.4,3.2,0.782,17.7
664,77.9,12.0,1.0,4.26,708.6157966,95.0,0.0,56.2,1.0,99.0,1.79,95.0,0.10000000000000009,5376.447622,19312787.222222224,3.4,3.2,0.7709999999999999,17.1
665,78.1,14.0,1.0,4.13,750.7147641,93.0,0.0,55.4,1.0,99.0,1.42,93.0,0.10000000000000009,5184.494227,14775777.333333332,3.4,3.2,0.754,16.0
666,78.0,14.0,1.0,4.17,523.4724284,89.0,0.0,54.6,1.0,99.0,7.67,89.0,0.10000000000000009,4669.6916,16585824.111111112,3.4,3.2,0.732,14.7
667,77.2,19.0,1.0,4.48,518.9359221,95.0,0.0,53.8,1.0,99.0,9.39,89.0,0.10000000000000009,3779.577,9579591.000000002,3.4,3.3,0.7190000000000001,14.2
668,77.3,17.0,1.0,4.38,4.48425457899998,99.0,0.0,53.0,1.0,98.0,6.14,88.0,0.10000000000000009,339.7162560000006,10651685.222222222,3.4,3.3,0.705,13.2
669,77.4,18.0,1.0,4.39,60.34145123999997,99.0,0.0,52.1,1.0,98.0,6.31,72.0,0.10000000000000009,3192.6693780000005,12525862.888888888,3.5,3.3,0.6940000000000001,12.9
670,77.7,19.0,1.0,4.1,334.76721069999996,98.0,0.0,51.3,1.0,98.0,6.5,99.0,0.10000000000000009,2994.3399879999997,10265561.333333332,3.5,3.3,0.6920000000000001,12.5
671,76.7,115.0,1.0,4.04,322.5863149,98.0,0.0,5.399999999999999,1.0,99.0,6.27,98.0,0.10000000000000009,2832.1888930000005,8331974.444444444,3.6,3.4,0.6859999999999999,12.3
672,76.9,115.0,1.0,3.92,49.340077560000054,98.0,0.0,49.4,1.0,98.0,6.7,95.0,0.10000000000000009,2741.11542,6197668.777777777,3.6,3.4,0.679,12.1
673,85.0,52.0,3.552713678800501e-15,7.613333333333333,0.0,97.0,0.0,6.299999999999997,0.0,97.0,7.521111111111111,97.0,0.10000000000000009,2375.1126999999997,116985.0,1.0,0.9999999999999996,0.8540000000000001,14.3
674,83.0,53.0,3.552713678800501e-15,0.009999999999999787,207.30419359999996,96.0,10.0,59.8,0.0,99.0,7.37,99.0,0.10000000000000009,2734.88382,115239.0,0.8999999999999999,0.9999999999999996,0.85,14.0
675,81.0,54.0,3.552713678800501e-15,9.04,212.0859259,96.0,0.0,59.2,0.0,99.0,7.46,99.0,0.10000000000000009,2797.9673600000006,1143896.0,0.8999999999999999,0.9999999999999996,0.85,13.8
676,80.0,56.0,3.552713678800501e-15,10.55,2159.756205,96.0,1.0,58.7,0.0,99.0,7.44,99.0,0.10000000000000009,28951.155560000003,113562.0,0.8999999999999999,0.9999999999999996,0.85,13.8
677,79.7,57.0,3.552713678800501e-15,10.69,2443.325028,96.0,0.0,58.3,0.0,99.0,7.54,99.0,0.10000000000000009,32233.83942,1124835.0,0.8999999999999999,0.9999999999999996,0.847,13.8
678,79.5,59.0,3.552713678800501e-15,11.32,283.3300258,96.0,18.0,57.8,0.0,99.0,7.23,99.0,0.10000000000000009,3818.46396,111267.0,0.8999999999999999,0.9999999999999996,0.853,14.6
679,79.3,6.0,3.552713678800501e-15,10.8,230.2524184,96.0,0.0,57.3,0.0,99.0,7.4,99.0,0.10000000000000009,3215.8158999999996,19876.0,0.8999999999999999,0.9999999999999996,0.8490000000000001,14.1
680,79.1,62.0,3.552713678800501e-15,12.01,239.6409938,93.0,1.0,56.8,0.0,97.0,6.89,97.0,0.10000000000000009,3539.7488,181563.0,0.8999999999999999,0.9999999999999996,0.8440000000000001,13.7
681,78.9,63.0,3.552713678800501e-15,11.56,1958.525877,93.0,0.0,56.3,0.0,97.0,6.5,97.0,0.10000000000000009,31386.63265,163712.0,0.8999999999999999,0.9999999999999996,0.836,13.5
